,country_code,item_group_code,outlet_group_code,week_of_forecast,target,baseline,num_values_used_in_calculation,mape,mae,rmse,mpe,wide_mape,mape_cumsum_h_1,mape_cumsum_h_4,mape_cumsum_h_8,mape_cumsum_h_13,mape_cumsum_h_26,mae_cumsum_h_1,mae_cumsum_h_4,mae_cumsum_h_8,mae_cumsum_h_13,mae_cumsum_h_26,rmse_cumsum_h_1,rmse_cumsum_h_4,rmse_cumsum_h_8,rmse_cumsum_h_13,rmse_cumsum_h_26,mpe_cumsum_h_1,mpe_cumsum_h_4,mpe_cumsum_h_8,mpe_cumsum_h_13,mpe_cumsum_h_26,wide_mape_cumsum_h_1,wide_mape_cumsum_h_4,wide_mape_cumsum_h_8,wide_mape_cumsum_h_13,wide_mape_cumsum_h_26,in_prod_training,in_prod_inference,1-mase,1-rmsse,rmsse,1-mase_cumsum_h_1,1-mase_cumsum_h_4,1-mase_cumsum_h_8,1-mase_cumsum_h_13,1-mase_cumsum_h_26,1-rmsse_cumsum_h_1,1-rmsse_cumsum_h_4,1-rmsse_cumsum_h_8,1-rmsse_cumsum_h_13,1-rmsse_cumsum_h_26,rmsse_cumsum_h_1,rmsse_cumsum_h_4,rmsse_cumsum_h_8,rmsse_cumsum_h_13,rmsse_cumsum_h_26,cell,week_of_forecast_date
0,SE,MEDIATABLETS,ALL,2701,quantity,exponential_smoothing,26,0.1131254026743551,1163.915846185394,2179.503921756037,0.0808278023753282,0.0963645341124489,0.0739049881103928,0.0645973108998668,0.0590811838976232,0.0882254416278726,0.0911626477787765,561.0866697341025,1086.6484024590254,2175.648269703049,6979.419313372921,12416.16171364012,561.0866697341025,1165.617679545502,3706.324086566229,9591.779948649804,14443.314961260909,0.0739049881103928,0.0645973108998668,0.0590811838976232,0.0882254416278726,0.0911626477787765,0.0739049881103928,0.0613327916273137,0.0639788350412224,0.1099919276056738,0.0979841968043742,True,True,0.0386972045482768,0.0248705002940389,0.9751294997059612,0.1150052527853272,0.1689113556718734,0.203897628064566,0.1237812547189958,0.0462847773928005,0.1150052527853272,0.1720561117676512,0.1224230858512164,0.1043857511712328,0.0321343328705024,0.8849947472146728,0.8279438882323488,0.8775769141487836,0.8956142488287672,0.9678656671294976,SE-MEDIATABLETS-ALL,2021-09-26
1,GB,INKJET_PRINTING_DEVICES,ALL,2701,quantity,exponential_smoothing,26,0.1630084199820375,5617.064548059132,7615.715736113834,0.0503803227888422,0.0413422624114921,0.121508119593239,0.0811139178838548,0.0766084648996074,0.0866425606634805,0.067538894428089,4679.487712044429,6470.990834990462,12274.85847813415,23350.861247402736,27508.43768853508,4679.487712044429,6643.323310603899,15823.03248431104,28362.25352073605,32195.246543265574,0.121508119593239,0.0811139178838548,0.0766084648996074,0.0866425606634805,0.067538894428089,0.121508119593239,0.0718324391189147,0.076069741808356,0.0915696555707699,0.0562273277597022,True,True,0.4108793595452072,0.3817921710223068,0.6182078289776932,0.6963637075708674,0.7585185267286877,0.7304514872244654,0.6827557362937463,0.7912953687813596,0.6963637075708674,0.7646810027124386,0.6903947406223815,0.6619261775373223,0.7810955861461572,0.3036362924291326,0.2353189972875614,0.3096052593776185,0.3380738224626777,0.2189044138538428,GB-INKJET_PRINTING_DEVICES-ALL,2021-09-26
2,DK,PTV_FLAT,ALL,2701,quantity,exponential_smoothing,26,0.2873611802717305,2338.3047839931924,2711.615886747739,-0.2714684039695563,0.2803773955523477,0.2066060919282654,0.0996428450383587,0.1135003128305693,0.1428758114281244,0.2031291345457893,1468.762707518039,1308.501406195178,3933.6445675533328,9490.899034126964,27109.60409356051,1468.762707518039,1399.7112432371512,5164.347012542077,12240.285585775804,33387.29433542925,0.2066060919282654,0.0552519416096443,-0.0360529195065677,-0.0952158770748927,-0.1792991673691734,0.2066060919282654,0.0083114472987041,0.095673171916335,0.1567961747132585,0.2377641470462075,True,True,0.2775892155872596,0.2780772699215076,0.7219227300784924,0.8342441363821196,0.914777816452053,0.8227618990361939,0.6997099179953744,0.4358684065106077,0.8342441363821196,0.9121205172528551,0.7826072448813349,0.6454884309011879,0.3609813481270389,0.1657558636178804,0.0878794827471448,0.217392755118665,0.3545115690988121,0.639018651872961,DK-PTV_FLAT-ALL,2021-09-26
3,CH,MOBILE_COMPUTING,ALL,2701,quantity,exponential_smoothing,26,0.1035641644648659,1231.342360629419,1746.28340670908,-0.0459626151751543,0.0524161047158258,0.0555977451194718,0.0342722197523181,0.0205475637570791,0.0190681648755429,0.0342039367573378,557.4824821551028,668.3222422720523,529.7882916890915,1370.579348995783,7126.1133229020015,557.4824821551028,697.161511275355,618.0598431105911,2515.632135424586,9644.71428051242,-0.0555977451194718,-0.0109002512456742,-0.0061197478581655,-0.0096902734848207,-0.0295149910619767,0.0555977451194718,0.0021856602238153,0.0006937036495503,0.0117515191483502,0.0406837928100025,True,True,0.367418044501936,0.3022763859622224,0.6977236140377776,-0.2997050384797111,0.8046618180279035,0.920782341504871,0.8531679647806039,0.3625681975484804,-0.2997050384797111,0.8363368188049931,0.9202211804193244,0.7601997256979522,0.1977474453346464,1.299705038479711,0.1636631811950069,0.0797788195806756,0.2398002743020477,0.8022525546653536,CH-MOBILE_COMPUTING-ALL,2021-09-26
4,DE,DIGITAL_CAMERAS,ALL,2701,quantity,exponential_smoothing,26,0.1704014301756944,2988.4217681468504,5540.712997604645,0.116964712999435,0.1836332971132148,0.0283312297990929,0.0492058693708427,0.0861193750234583,0.1613177249753927,0.1891401252963094,298.5015138615563,1417.537278489595,6381.362777027875,23737.01130290128,41829.67696682119,298.5015138615563,1663.1965936918075,10664.165722148466,33399.388618596706,48540.64005237555,0.0283312297990929,0.0492058693708427,0.0861193750234583,0.1613177249753927,0.1891401252963094,0.0283312297990929,0.0521039390610933,0.1178458264491865,0.2290801239291288,0.2185899452373881,True,True,0.3278161942084232,0.197263945862641,0.8027360541373589,0.916116560741484,0.8537370570722492,0.6657496101284088,0.4316181499948084,0.3906397675998655,0.916116560741484,0.8412146981854252,0.5409048743111292,0.3575604501845826,0.3700393704603171,0.083883439258516,0.1587853018145748,0.4590951256888708,0.6424395498154174,0.6299606295396829,DE-DIGITAL_CAMERAS-ALL,2021-09-26
5,NO,PTV_FLAT,ALL,2701,quantity,exponential_smoothing,26,0.2620984601431969,1856.828026462597,2374.9241906767834,-0.2484658535755958,0.2199761226239572,0.0448859110252459,0.0749854348655442,0.0782985472347482,0.0666983381499381,0.1145841736795863,252.8872227162356,1309.6931642897662,2401.9796044884934,3297.533820585791,15388.460538632926,252.8872227162356,1636.2170003876406,2814.638829003704,3701.643805228213,20757.35971831677,-0.0448859110252459,-0.0749854348655442,-0.0782985472347482,-0.0666983381499381,-0.1145841736795863,0.0448859110252459,0.0878590681597105,0.079429229162497,0.0585862896677288,0.1397163468151956,True,True,-0.0702178826873758,-0.0971469316207616,1.0971469316207616,0.8224106582048907,0.4725359789408916,0.6390714343368153,0.7640535010176113,0.2930109078750283,0.8224106582048907,0.4007681583545169,0.6672905161060617,0.7868984524246965,0.1454423184508408,0.1775893417951093,0.599231841645483,0.3327094838939383,0.2131015475753035,0.8545576815491591,NO-PTV_FLAT-ALL,2021-09-26
6,NO,MOBILE_COMPUTING,ALL,2701,quantity,exponential_smoothing,26,0.1286840339255334,909.6636181935646,1174.6824046361278,0.0649216038679947,0.0533295071981114,0.0269664203177774,0.0626912042261893,0.0486532366076537,0.0427234450219693,0.0436874910333852,164.3872982571711,1031.3357819015994,1226.068115769584,1978.736340067737,4536.837370169441,164.3872982571711,1268.9792266873624,1540.0812774002022,2633.2436634663586,5575.879931798829,0.0269664203177774,0.0211285661482643,-0.0067433514204268,0.0086332370046889,0.026642387024745,0.0269664203177774,0.006171343524873,0.0227876777554721,0.0135919488139706,0.0370913577342348,True,True,-0.0103487578723004,0.0345533008376439,0.965446699162356,0.0552454123151086,0.395022271945095,0.5470749479979372,0.1477463333372899,-1.4613507141391673,0.0552454123151086,0.4685757212616001,0.5319604119629617,0.0745166612205597,-1.415025225523218,0.9447545876848914,0.5314242787383999,0.4680395880370382,0.9254833387794402,2.415025225523218,NO-MOBILE_COMPUTING-ALL,2021-09-26
7,DE,PTV_FLAT,ALL,2701,quantity,exponential_smoothing,26,0.1279853187564902,14877.389609024824,19586.13568788229,0.1097216786239211,0.1117245517837414,0.0914810229268241,0.1304696511973667,0.1252953578790623,0.1319153293452232,0.1214753259751786,8588.569103954447,32350.40487487512,59691.41891575606,119470.5908604515,195293.54870035613,8588.569103954447,35912.12805822462,68507.49485264126,145168.32277563433,218821.1281109636,0.0914810229268241,0.1304696511973667,0.1252953578790623,0.1319153293452232,0.1214753259751786,0.0914810229268241,0.1343132714861595,0.1226491890048853,0.1359056515465569,0.1174174626270733,True,True,0.5749141578491845,0.5610744673365373,0.4389255326634627,0.7790777184747919,0.751268433009865,0.7372837300400024,0.6766612082095764,0.618432640673931,0.7790777184747919,0.751307443386608,0.7314948030265581,0.6561983348498142,0.6034527263049436,0.2209222815252081,0.2486925566133919,0.2685051969734419,0.3438016651501858,0.3965472736950564,DE-PTV_FLAT-ALL,2021-09-26
8,DK,MEDIATABLETS,ALL,2701,quantity,exponential_smoothing,26,0.2235011717344957,1475.4804064057375,2014.1961319452423,0.2163565933556911,0.228229732344609,0.1339743706645965,0.1284751066312691,0.1656813387241136,0.221817812168257,0.2340785711243049,803.1763521342564,1910.560139204454,4962.919552648669,11846.0240807131,21739.86854548632,803.1763521342564,2210.442809928896,6447.2421625216575,15134.914273684675,24916.356047110905,0.1339743706645965,0.1284751066312691,0.1656813387241136,0.221817812168257,0.2340785711243049,0.1339743706645965,0.1323400446225399,0.1907480892990209,0.2663077462669302,0.2499756573355584,True,True,-0.1252472117488943,-0.1865856796089153,1.1865856796089154,0.3720278716698543,0.2393509946433945,0.0362210333364237,-0.2923658362644368,-0.7880358728610497,0.3720278716698543,0.215702722930574,-0.0395079397974011,-0.3961100999635609,-0.8750015263224014,0.6279721283301457,0.784297277069426,1.0395079397974012,1.396110099963561,1.8750015263224011,DK-MEDIATABLETS-ALL,2021-09-26
9,SE,PTV_FLAT,ALL,2701,quantity,exponential_smoothing,26,0.166197909115114,2651.1968438038334,3591.2907034087425,0.0151648961465159,0.0072894449726561,0.1431077554359857,0.1909055509100601,0.1933195017155267,0.1426809923998843,0.0830208908265223,1844.2296443035484,7637.660777586011,14008.138382751156,13830.020819878217,10765.72193530969,1844.2296443035484,9494.790622621204,16020.495458702091,15279.300441359042,12427.620541049988,-0.1431077554359857,-0.1909055509100601,-0.1933195017155267,-0.1426809923998843,-0.0822266849099758,0.1431077554359857,0.2157577004480606,0.1849228677117692,0.1032133173386612,0.043138377641605,True,True,-0.0011239865906729,0.0050177335222825,0.9949822664777176,-0.7514051702787734,-1.0712300413792573,-1.01813659640925,-0.8564361380158065,0.2653367456602993,-0.7514051702787734,-0.8319418362747104,-0.8885742549860114,-0.6765097289152717,0.2810901724331769,1.7514051702787734,1.8319418362747104,1.8885742549860116,1.6765097289152715,0.7189098275668231,SE-PTV_FLAT-ALL,2021-09-26
