period_seq,b2c_timeseries
2610,10584.956569999998
2611,11012.661364563492
2612,10431.022155714283
2613,15122.619430079363
2614,11012.661364563492
2615,10751.65087817461
2616,10776.0951795635
2617,10297.140541658737
2618,11181.716913301594
2619,10269.980288452389
2620,10385.84013845239
2621,21927.133427142875
2622,19613.08177690478
2623,16101.32215477778
2624,11592.598640166669
2625,10557.035848611113
2626,12151.646139777778
2627,9736.650155769232
2628,8882.970292307693
2629,10996.482855769233
2630,9206.374748076923
2631,10067.643678846154
2632,9798.913220299142
2633,10124.223346538458
2634,9772.622045042732
2635,8093.489063333331
2636,8076.450445425095
2637,8316.393929311735
2638,6826.799537287444
2639,8281.072565546552
2640,6622.177417165987
2641,5670.236434436568
2642,8487.905289051949
2643,9114.053923410924
2644,10679.425509308358
2645,10890.996342054648
2646,10128.824863383932
2647,9090.20788537786
2648,10614.55084271929
2649,12275.28183472334
2650,11216.997743454784
2651,10125.336976882583
2652,11283.751094062072
2653,11350.50444466936
2654,10242.662240607278
2655,10873.570923643714
2656,10076.611103724686
2657,14994.113266437234
2658,11544.672269291046
2659,11431.158866012358
2660,10330.032007794069
2661,6992.644258570601
2662,9648.951588121936
2663,15654.9230995446
2664,12891.679448360634
2665,13561.713860336951
2666,15571.817096265911
2667,13478.607857058263
2668,10140.76556111012
2669,10844.315195817428
2670,10010.137103831472
2671,10713.68673853878
2672,11111.384694943155
2673,10283.91289266461
2674,10534.441412229826
2675,8052.026005394181
2676,10645.970664104503
2677,9279.794580864072
2678,8682.754101586166
2679,8764.467579553659
2680,9312.105445588584
2681,8792.25906178488
2682,9981.565233918098
2683,10616.124782657567
2684,7944.768020986108
2685,8276.227688102623
2686,7793.385088061557
2687,10830.737745359756
2688,9781.83209895556
2689,9299.965457176912
2690,8342.036984392396
2691,8270.060990949336
2692,9185.684340222746
2693,8421.663168700714
2694,7679.008974603432
2695,9434.942680523738
2696,10864.77290280464
2697,9989.847947006549
2698,8909.483934557651
2699,9964.813763946073
2700,10801.46857573977
2701,10755.214652440494
2702,9646.34849614892
2703,9519.700531834704
2704,8965.361776403292
2705,9197.119594243652
2706,8810.87394928362
2707,8849.08644928362
2708,9902.257827594722
2709,14747.876666666674
2710,11771.925833333342
2711,10180.790000000006
2712,10795.265000000009
2713,9190.620833333336
2714,10327.107500000006
2715,10812.040000000006
2716,10285.516666666674
2717,11276.9475
2718,13503.435
2719,10751.39786
2720,9693.165
2721,9023.275
2722,9019.115
2723,9510.255
2724,8290.525
2725,7764.445
2726,7605.205
2727,8484.035
2728,9302.55
2729,7242.225
2730,6845.135
2731,6933.35
2732,6691.39
2733,6504.9
2734,
2735,
2736,
2737,
2738,
2739,
2740,
2741,
