period_seq,b2b_timeseries
2610,11768.451460161388
2611,12247.540156457459
2612,11600.725864063674
2613,16817.171602238373
2614,12247.540156457459
2615,11829.338521678976
2616,11856.053110894863
2617,11329.450391595929
2618,12302.512062546133
2619,10999.9376179762
2620,11125.3878679762
2621,23471.835218571447
2622,20996.2732359524
2623,18181.31577255556
2624,13092.953052944446
2625,11919.46866027778
2626,13732.145353111113
2627,11315.111231959709
2628,10324.61514945055
2629,12776.542417673994
2630,10698.298500457877
2631,11704.118240750917
2632,10929.002617442
2633,11294.29374796703
2634,10900.935299328446
2635,9018.345010476189
2636,8975.573445425094
2637,9245.681300740303
2638,7589.09142300173
2639,9207.270736975122
2640,7357.394131451701
2641,6125.131248722281
2642,9177.06136048052
2643,9855.268051982352
2644,11550.784780736927
2645,11765.053042054647
2646,10941.305706241075
2647,9817.765399663576
2648,11465.260071290719
2649,13484.96113472334
2650,12320.379786311927
2651,11120.294948311155
2652,12391.386765490644
2653,12462.39374466936
2654,11290.57958346442
2655,11974.833037929428
2656,11090.680075153257
2657,16456.38198072295
2658,12670.262397862474
2659,12551.128394583786
2660,11323.224093508352
2661,7676.075458570602
2662,10602.60307383622
2663,16636.3291495446
2664,13721.972998360632
2665,14492.863385336952
2666,16497.534546265913
2667,14323.068782058264
2668,11097.00016111012
2669,11810.053545817427
2670,10914.972503831472
2671,11687.02588853878
2672,12086.599494943155
2673,11100.595042664609
2674,11374.310662229826
2675,8630.297305394179
2676,11345.880664104505
2677,10137.414580864071
2678,9393.234101586166
2679,9693.87757955366
2680,9935.765445588584
2681,9247.70906178488
2682,10745.365233918097
2683,11247.564782657568
2684,8498.358020986108
2685,8963.517688102622
2686,8426.275088061557
2687,12327.967745359756
2688,10643.08209895556
2689,10093.865457176911
2690,9031.896984392397
2691,8926.230990949334
2692,12809.154340222743
2693,8989.383168700713
2694,11255.878974603433
2695,10213.692680523738
2696,11651.52290280464
2697,10756.547947006546
2698,9704.433934557652
2699,10934.61376394607
2700,13077.268575739768
2701,11708.214652440493
2702,10574.49849614892
2703,10474.800531834704
2704,9756.661776403293
2705,10121.869594243652
2706,9675.52394928362
2707,12099.13644928362
2708,10974.207827594722
2709,16047.066666666675
2710,15820.955833333343
2711,14155.030000000008
2712,15078.795000000007
2713,10790.760833333336
2714,11548.327500000005
2715,12374.060000000009
2716,11371.106666666672
2717,13836.9975
2718,15341.975
2719,12490.93786
2720,10735.195
2721,10299.445
2722,10602.665
2723,10805.705
2724,9079.695
2725,9158.915
2726,8277.085
2727,9284.655
2728,10128.16
2729,7929.545
2730,7396.605
2731,8250.94
2732,8299.99
2733,6887.58
2734,7226.905
2735,8691.855
2736,9021.055
2737,8775.115
2738,7257.44066666669
2739,7719.88
2740,8558.375
2741,7758.67
