,country_code,item_group_code,outlet_group_code,week_of_forecast,target,baseline,num_values_used_in_calculation,mape,mae,rmse,mpe,wide_mape,mape_cumsum_h_1,mape_cumsum_h_4,mape_cumsum_h_8,mape_cumsum_h_13,mape_cumsum_h_26,mae_cumsum_h_1,mae_cumsum_h_4,mae_cumsum_h_8,mae_cumsum_h_13,mae_cumsum_h_26,rmse_cumsum_h_1,rmse_cumsum_h_4,rmse_cumsum_h_8,rmse_cumsum_h_13,rmse_cumsum_h_26,mpe_cumsum_h_1,mpe_cumsum_h_4,mpe_cumsum_h_8,mpe_cumsum_h_13,mpe_cumsum_h_26,wide_mape_cumsum_h_1,wide_mape_cumsum_h_4,wide_mape_cumsum_h_8,wide_mape_cumsum_h_13,wide_mape_cumsum_h_26,in_prod_training,in_prod_inference,1-mase,1-rmsse,rmsse,1-mase_cumsum_h_1,1-mase_cumsum_h_4,1-mase_cumsum_h_8,1-mase_cumsum_h_13,1-mase_cumsum_h_26,1-rmsse_cumsum_h_1,1-rmsse_cumsum_h_4,1-rmsse_cumsum_h_8,1-rmsse_cumsum_h_13,1-rmsse_cumsum_h_26,rmsse_cumsum_h_1,rmsse_cumsum_h_4,rmsse_cumsum_h_8,rmsse_cumsum_h_13,rmsse_cumsum_h_26,cell,week_of_forecast_date
13,SE,MEDIATABLETS,ALL,2702,quantity,prophet,26,0.1641698031843105,1529.6906545613988,2125.684803330284,0.0406670665361556,0.04133513027061,0.2367506359561518,0.1167010949656252,0.0913605561788959,0.1014894037345676,0.0832568097958369,1536.748377991382,1500.7378487754086,2640.4950851609647,6763.9256075531775,9393.678063452186,1536.748377991382,1562.3043789819196,3425.745150318162,8729.9704250988,10528.232165629948,0.2367506359561518,0.0583598576538688,0.0621899375230177,0.0835382537924887,0.0742812348247975,0.2367506359561518,0.0008141375466468,0.0527111119556233,0.0949294479426681,0.0715225019729791,True,True,-0.2233008433377326,0.0575222805593038,0.942477719440696,-3.519848170562889,-0.6020686936486881,0.282035188590588,0.2037756789225218,0.2850768250281541,-3.519848170562889,-0.5597490685761726,0.4185815017670508,0.211568485910194,0.2924253252546546,4.519848170562889,1.5597490685761726,0.5814184982329492,0.7884315140898059,0.7075746747453454,SE-MEDIATABLETS-ALL,2021-10-03
14,GB,INKJET_PRINTING_DEVICES,ALL,2702,quantity,prophet,26,0.1803482786849251,6197.737477712184,7717.473857427762,0.0873378515479333,0.0764716598715595,0.1129860877016568,0.061886458153802,0.074211915104119,0.0937698209361831,0.0852091866382308,3943.157023380103,3721.84744581112,13007.859607246604,27227.073597922965,40063.80937862432,3943.157023380103,4182.699172683377,19124.349446270364,34562.30127616734,45663.18562194898,0.1129860877016568,0.061886458153802,0.074211915104119,0.0937698209361831,0.0852091866382308,0.1129860877016568,0.0432045031129296,0.081472866970497,0.1076833612675899,0.0824517580868901,True,True,0.3092293689505554,0.3538344067555716,0.6461655932444283,0.3355244980340904,0.8038728131135362,0.6859787478357451,0.611890694752751,0.6769519572022409,0.3355244980340904,0.8003816260776024,0.6149388549429866,0.5828973617360236,0.6714541316118785,0.6644755019659095,0.1996183739223975,0.3850611450570134,0.4171026382639764,0.3285458683881215,GB-INKJET_PRINTING_DEVICES-ALL,2021-10-03
15,DK,PTV_FLAT,ALL,2702,quantity,prophet,26,0.317549955765678,2283.596556242158,2748.0017927120675,0.2819901282705912,0.2190800187166351,0.4683351897661581,0.2832340157722169,0.225296324425111,0.2037795336368993,0.1927780744061847,3205.754373949352,3919.837037552059,6159.111265637278,10155.147215160843,20598.13991919961,3205.754373949352,3960.2941954856137,6806.307712298562,11640.85973040467,24129.01114087769,0.4683351897661581,0.2832340157722169,0.225296324425111,0.2037795336368993,0.1927780744061847,0.4683351897661581,0.225530740631861,0.1728194187726164,0.1702433572293749,0.1808842641132493,True,True,0.2500882807197299,0.1954730468938166,0.8045269531061834,0.4634720713055478,0.6091595046935654,0.6422423335649639,0.6086346841698458,0.511677899059567,0.4634720713055478,0.6226119630862672,0.646223283020966,0.5992849365903927,0.4842395363082694,0.5365279286944522,0.3773880369137328,0.353776716979034,0.4007150634096073,0.5157604636917306,DK-PTV_FLAT-ALL,2021-10-03
16,CH,MOBILE_COMPUTING,ALL,2702,quantity,prophet,26,0.1524704721233927,1932.214941944704,2781.917946774688,0.0137260907012361,0.0158995686732819,0.1536963155406523,0.1099206770602132,0.0758602921125202,0.0537277642966136,0.0348254528360529,1435.688042207321,1958.7624070030704,2393.6420686367783,2475.077485280239,3297.376682499089,1435.688042207321,2190.583562676871,2969.2832387315434,2867.4385847456124,3812.405625875251,0.1536963155406523,0.1099206770602132,0.0652662358481785,0.0409228519471641,0.0124998552858359,0.1536963155406523,0.0809334969279274,0.0278620299756779,0.0094819222283242,0.0094965909699074,True,True,0.0238587049426558,-0.1065400251409729,1.106540025140973,-0.2661169932952831,0.6171209324298578,0.7000920195336726,0.7457500082822661,0.7071359569711522,-0.2661169932952831,0.6211309070447297,0.6642240992933599,0.728043824963934,0.6798989854752611,1.2661169932952832,0.3788690929552702,0.3357759007066401,0.2719561750360659,0.3201010145247389,CH-MOBILE_COMPUTING-ALL,2021-10-03
17,DE,DIGITAL_CAMERAS,ALL,2702,quantity,prophet,26,0.088334184196832,1229.1972455335142,1682.0148995355382,-0.0640862876676609,0.0618193849863609,0.0478407706047873,0.0723058741209462,0.094827360863148,0.0822199643858296,0.0697948886716351,515.8715178658022,2327.763182251032,6475.5266787436585,8449.201485874984,12189.748137489554,515.8715178658022,2889.412047532561,8028.046018769524,9573.573486491812,13222.045480570214,-0.0478407706047873,-0.0723058741209462,-0.094827360863148,-0.0822199643858296,-0.0697948886716351,0.0478407706047873,0.0827454215130942,0.1078111545505935,0.0771703101106408,0.0629482702027718,True,True,0.7164802895772361,0.7551026338125988,0.2448973661874012,0.9077050860465732,0.7587070632793542,0.7168086293083872,0.8104505044676786,0.8235594855730344,0.9077050860465732,0.7150082760552492,0.7240825582677586,0.8236147353329463,0.8275331231293744,0.0922949139534268,0.2849917239447508,0.2759174417322414,0.1763852646670537,0.1724668768706255,DE-DIGITAL_CAMERAS-ALL,2021-10-03
18,NO,PTV_FLAT,ALL,2702,quantity,prophet,26,0.2116640318084184,1756.7328124322655,2724.7110192059126,0.0601927228506667,0.0116836108939342,0.345790997876746,0.1026890031240384,0.0898359765790945,0.0765304614639146,0.050233795181563,1854.1313306151123,759.638970514003,2089.588769185234,3380.939826153805,3617.888335982895,1854.1313306151123,990.4771513423756,2748.5557743157933,4037.6871195734666,4042.56749579073,0.345790997876746,0.0814649970877048,0.0620173618559842,0.0594113139420006,0.041674221420606,0.345790997876746,0.0209511441339167,0.020448642857872,0.0422125317080574,0.0284408468767739,True,True,-0.0226597658741889,-0.2643198231456454,1.2643198231456454,-1.485430738089963,0.6542774056142893,0.725973540202579,0.767764374686276,0.8310248316168081,-1.485430738089963,0.6405838821869685,0.7258436392176015,0.7729663727581076,0.8291304851146742,2.485430738089963,0.3594161178130315,0.2741563607823984,0.2270336272418923,0.1708695148853257,NO-PTV_FLAT-ALL,2021-10-03
19,NO,MOBILE_COMPUTING,ALL,2702,quantity,prophet,26,0.1635716021406411,1272.675166902587,1696.2747707623532,0.0833910743549497,0.0640707039890264,0.2152544364940405,0.1172927655316282,0.0756275479637423,0.0745500861627584,0.0709931887021022,1268.494394259381,1899.164212111307,1816.7081381763985,3697.684995630841,7157.421419354966,1268.494394259381,2150.275453188663,2061.937358908645,4514.132451084429,8290.999852898409,0.2152544364940405,-0.0096655472846079,-0.0143853338571372,0.0191575435037556,0.0432969173726008,0.2152544364940405,0.0676951119842453,0.0291158797439567,0.0334652525602367,0.0584599288621953,True,True,-0.3647428169375264,-0.3765100917644715,1.3765100917644717,-3.242456168091575,0.3403962100855059,0.3248634224271293,-0.4715577341333781,-2.555871076226337,-3.242456168091575,0.3666418837705077,0.3489702529043172,-0.555917498665782,-2.476126130864884,4.242456168091575,0.6333581162294922,0.6510297470956827,1.555917498665782,3.476126130864884,NO-MOBILE_COMPUTING-ALL,2021-10-03
20,DE,PTV_FLAT,ALL,2702,quantity,prophet,26,0.2687750110660704,29804.429673840445,37026.36121273099,0.2549052682088516,0.2318281086514844,0.4377904972589453,0.3214255395843993,0.2703968813114057,0.2622017010275346,0.2457643240184877,39664.49264370806,71415.00810901252,122022.08660004946,221865.2578467887,391656.5832640313,39664.49264370806,74666.68454593359,135497.0540162512,260124.9579502235,441651.046085294,0.4377904972589453,0.3214255395843993,0.2703968813114057,0.2622017010275346,0.2457643240184877,0.4377904972589453,0.2878260018671658,0.2270355334634723,0.2404961958917661,0.2326978251500666,True,True,0.1168046156107924,0.158189251627571,0.841810748372429,0.448699219994228,0.5051839099545132,0.5032783845043217,0.4048658940963597,0.2167223091668442,0.448699219994228,0.5134148604401401,0.5059933723717118,0.376768319437772,0.1731219033888579,0.551300780005772,0.4865851395598599,0.4940066276282882,0.623231680562228,0.8268780966111421,DE-PTV_FLAT-ALL,2021-10-03
21,DK,MEDIATABLETS,ALL,2702,quantity,prophet,26,0.164907336552512,1050.5821457776524,1575.704044098028,0.1276662988426019,0.1197333906679595,0.0738838034243476,0.0761676779893257,0.112108157137656,0.1470827591223896,0.1477518069206645,428.008873237246,1047.7760162503,3539.1692445286344,8052.529982792873,13484.663823091762,428.008873237246,1124.1793464020825,4855.117066442872,10242.971135185162,15249.885686923655,0.0738838034243476,0.0761676779893257,0.112108157137656,0.1470827591223896,0.1477518069206645,0.0738838034243476,0.0746611572993889,0.1347561918452846,0.177325387297916,0.1544264239137159,True,True,0.174482500257825,0.0619152835458027,0.9380847164541972,0.1211316771309116,0.5149746481887281,0.3761792152768617,0.0832609562414793,-0.1610082104787926,0.1211316771309116,0.5622492555210579,0.3326928729683229,0.0058873754107616,-0.201211360396468,0.8788683228690883,0.4377507444789421,0.667307127031677,0.9941126245892384,1.201211360396468,DK-MEDIATABLETS-ALL,2021-10-03
22,SE,PTV_FLAT,ALL,2702,quantity,prophet,26,0.3036140176731232,4997.937562298056,7365.298750356195,0.0199147083216033,0.0591630871408377,0.2486682355273,0.2960328408287018,0.2648644426942873,0.2067937515877919,0.1386769053769851,2840.039917957294,13099.63928641598,21829.168452162052,23444.4577491412,23796.748153338187,2840.039917957294,16417.013831240103,25697.211467880352,25874.855390916884,25107.29661005092,0.2486682355273,-0.1716987230650518,-0.2026973838124623,-0.1685370999682073,-0.1195485795671928,0.2486682355273,0.3017073453780141,0.2470102293172325,0.1616269977384601,0.0962704607525588,True,True,-0.9072814064962976,-1.0436037390271062,2.0436037390271062,-148.47578515564706,-0.8479477039557017,-1.912594609848501,-1.8078229574450968,-0.5588127446381217,-148.47578515564706,-0.8380803644198358,-1.7618214770257712,-1.6210558636192598,-0.4194763444735032,149.47578515564706,1.838080364419836,2.761821477025771,2.62105586361926,1.4194763444735032,SE-PTV_FLAT-ALL,2021-10-03
23,SE,MOBILE_COMPUTING,ALL,2702,quantity,prophet,26,0.1785444067598493,2271.6643957935485,3092.162801782641,0.0663400510927461,0.0208381546403358,0.0593290987366339,0.0585813040472547,0.0521035266678352,0.0448847903657987,0.0315513886167098,643.4240757987955,1732.0294976363489,2904.9514151352823,3816.972157649519,4167.682361016968,643.4240757987955,2166.116463638981,3997.914776315864,4995.830943111037,5085.865127375152,0.0593290987366339,-0.0204327913010046,-0.0267702223366856,-0.0292950646235527,-0.0156182746648283,0.0593290987366339,0.0463572139895726,0.042708367181428,0.0382644139535987,0.009243064623753,True,True,-0.6937162850032192,-0.6495251953375683,1.6495251953375685,0.6636570434925272,0.5844708216550474,0.4236350457309527,0.4902600231193821,0.6283232957524579,0.6636570434925272,0.5165383941197538,0.2392178208005467,0.4202532493647934,0.5882961092420549,0.3363429565074728,0.4834616058802462,0.7607821791994532,0.5797467506352065,0.4117038907579451,SE-MOBILE_COMPUTING-ALL,2021-10-03
24,GB,MONITORS,ALL,2702,quantity,prophet,26,0.6329300425887757,21415.756561923616,22923.88951474398,0.6329300425887757,0.5907757367391491,0.6256098499114315,0.6263269761749437,0.5484378302150341,0.5242181485204633,0.5239642360751089,21209.506798372764,50414.8718234743,87821.42771854039,142137.73608231585,273472.5184483423,21209.506798372764,54125.21396940106,98701.83512283406,162334.1324199217,314818.38841134583,0.6256098499114315,0.6263269761749437,0.5484378302150341,0.5242181485204633,0.5239642360751089,0.6256098499114315,0.6110964307852279,0.5013655731810617,0.4908550444621345,0.5186157202821138,True,True,-0.5348319421600036,-0.5403538415760132,1.5403538415760132,0.2454810888926056,0.0213741525631648,-0.0636295000626423,-0.1969735406216561,-0.3174821837644759,0.2454810888926056,0.0043817628810208,-0.0903916558745994,-0.2403455742737055,-0.359201746860168,0.7545189111073943,0.9956182371189792,1.0903916558745994,1.2403455742737055,1.359201746860168,GB-MONITORS-ALL,2021-10-03
25,GB,POINTING_DEV,ALL,2702,quantity,prophet,26,0.1179255978879908,6659.0547302307,10958.26851310355,0.0252775887349053,0.0117202532349268,0.0853600849136845,0.043307170588687,0.0494204310656697,0.0671153597633802,0.0626704800108813,4178.93483828062,3646.689095970334,14363.045042756292,35079.476309121135,50525.77042946736,4178.93483828062,3961.528011356699,24327.128017981348,46583.11403287004,59915.17951606416,0.0853600849136845,0.0399102501025439,-0.0078117207200542,-0.0415099995506937,-0.0498677999045381,0.0853600849136845,0.0245373067018211,0.0448845330057245,0.0771924068808935,0.0607406429376449,True,True,0.240011669267818,-0.0158129889566349,1.015812988956635,0.8353158657340087,0.9066819788492594,0.7151696667502485,0.3535826381949126,0.4758480826793482,0.8353158657340087,0.9020354045259684,0.5348833444749941,0.1670579537753409,0.4442620790273383,0.1646841342659912,0.0979645954740315,0.4651166555250059,0.8329420462246591,0.5557379209726617,GB-POINTING_DEV-ALL,2021-10-03
26,SE,MEDIATABLETS,ALL,2703,quantity,prophet,26,0.1590364337299487,1500.9839080514369,2103.868147689216,0.0136851723424274,0.0188305172789905,0.0460938957778285,0.1223928364198598,0.0947057099913483,0.0929019169923565,0.0671156523443269,307.67675431700536,2191.8776040059256,3300.226877256024,6129.387559175553,6843.39559740415,307.67675431700536,2637.845097304395,4317.005790589753,7436.389539595839,7570.452292215444,-0.0460938957778285,-0.1223928364198598,-0.0299067698051439,0.016217314040669,0.0287733508684831,0.0460938957778285,0.1240574252688253,0.0246344836479391,0.0665063010789659,0.0468963051794013,True,True,-0.1757880633104565,0.0704323607063253,0.9295676392936748,0.6698747271276766,-1.3286880255043036,0.377829267867369,0.3376113864310056,0.4931511202670064,0.6698747271276766,-1.6970051379133717,0.4572781186972046,0.3542772474697603,0.4957550049409609,0.3301252728723234,2.697005137913372,0.5427218813027954,0.6457227525302397,0.5042449950590391,SE-MEDIATABLETS-ALL,2021-10-10
27,GB,INKJET_PRINTING_DEVICES,ALL,2703,quantity,prophet,26,0.1827272836001589,6189.6232826321175,7684.616625978253,0.0878099212535362,0.075213928148555,0.0545598842504978,0.0298681651207644,0.0720052116650672,0.0892208549056549,0.078408104510296,1829.2139136087064,2228.6264052627885,15352.133488975676,27545.3908026903,37360.46624610223,1829.2139136087064,2515.461330347203,21897.738315129594,34102.36472038665,42387.4486403966,0.0545598842504978,-0.0025882229955154,0.0557770176069273,0.0792342739467996,0.0734148140308684,0.0545598842504978,0.0152129535944201,0.0838411890204312,0.1039814281817574,0.0757897421899968,True,True,0.3319343297789581,0.36907551353704,0.63092448646296,0.8362439973587543,0.8926130974301753,0.6728435763137735,0.6407261273423408,0.7034899450916814,0.8362439973587543,0.8859975600666787,0.6039262402521393,0.6207130320403834,0.6965342609492635,0.1637560026412456,0.1140024399333212,0.3960737597478607,0.3792869679596166,0.3034657390507365,GB-INKJET_PRINTING_DEVICES-ALL,2021-10-10
28,DK,PTV_FLAT,ALL,2703,quantity,prophet,26,0.3229612463799342,2279.588583849873,2748.178318094287,0.2866938885677019,0.2193983516800376,0.1644528151474795,0.0766481709906834,0.1005639034890372,0.1171672386813809,0.1454131546773836,1175.1798170438888,1115.10425677877,3971.78140671606,7959.800934317651,18839.27407388835,1175.1798170438888,1450.9634087618178,5344.449811489238,9901.891620586006,22971.252432392605,0.1644528151474795,0.0766481709906834,0.1005639034890372,0.1171672386813809,0.1454131546773836,0.1644528151474795,0.063836973710715,0.1041348533187223,0.1282923623297638,0.16400841165511,True,True,0.2280431480359387,0.1632285974978998,0.8367714025021001,0.5259460197483306,0.8303830464648029,0.7319442932634096,0.6501813296480108,0.518193247598352,0.5259460197483306,0.797569015548404,0.692674654700942,0.6174805919963323,0.478222339373367,0.4740539802516694,0.202430984451596,0.307325345299058,0.3825194080036677,0.521777660626633,DK-PTV_FLAT-ALL,2021-10-10
